00010000  00001000  11100000  01000000  00000010  00010000  11100000  11001000  01000000  00000110  00000000  00000000  00000000  10000000  00110111  11110001  01001100  
00010000  00001000  11100000  01000000  00000010  00010000  11100000  11001000  01000000  00000110  00000000  00000000  00000000  10000000  00110111  11110001  01001100  
00010000  00001000  11100000  01000000  00000010  00010000  01100100  11001000  01000000  00000110  01001110  00000000  00000010  10000000  00110111  01100110  01111010  
00010000  00001000  11100000  01000000  00000010  00010000  11100000  11001000  01000000  00000110  00000000  00000000  00000000  10000000  00110111  11110001  01001100  
00010000  00001000  11100000  01000000  00000010  00010000  01100100  11001000  01000000  00000110  00011110  00000000  00000010  10000000  00110111  10100110  01100001  
00010000  00001000  11100000  01000000  00000010  00010000  11100000  11001000  01000000  00000110  00000000  00000000  00000000  10000000  00110111  11110001  01001100  
00010000  00001000  11100000  01000000  00000010  00010000  01100100  11001000  01000000  00000110  01111110  00000000  00000010  10000000  00110111  10100110  01110000  
00010000  00001000  11100000  01000000  00000010  00010000  11100000  11001000  01000000  00000110  00000000  00000000  00000000  10000000  00110111  11110001  01001100  
